record_index,drug_name,model_id,canonical_smiles,ic50_original,ic50_transformed,split
143,NVP-BHG712,ACH-000124,CC1=C(C=C(C=C1)C(=O)NC2=CC=CC(=C2)C(F)(F)F)NC3=C4C=NN(C4=NC(=N3)C5=CN=CC=C5)C,-0.62865796,0.484288725047557,train
144,Vinblastine,ACH-000242,CCC1(CC2CC(C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O,-2.7910719,0.43067267390411174,train
145,Gemcitabine,ACH-000433,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)(F)F,2.00403673,0.5499339110586488,train
146,GSK269962A,ACH-000432,CCN1C2=CC(=NC=C2N=C1C3=NON=C3N)OC4=CC=CC(=C4)NC(=O)C5=CC=C(C=C5)OCCN6CCOCC6,0.93295654,0.5233070104468168,train
147,Lenalidomide,ACH-000159,C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3N,4.01151837,0.5989643698442756,train
148,CP724714,ACH-000865,CC1=NC=C(C=C1)OC2=C(C=C(C=C2)NC3=NC=NC4=C3C=C(C=C4)C=CCNC(=O)COC)C,2.45314292,0.5610228544515937,train
149,Linsitinib,ACH-000188,CC1(CC(C1)C2=NC(=C3N2C=CN=C3N)C4=CC5=C(C=C4)C=CC(=N5)C6=CC=CC=C6)O,3.19640419,0.5792366170048565,train
150,AS601245,ACH-000303,C1=CC=C2C(=C1)N=C(S2)C(C#N)C3=NC(=NC=C3)NCCC4=CN=CC=C4,3.0179576,0.5748814464749976,train
151,AZD8055,ACH-000579,CC1COCCN1C2=NC(=NC3=C2C=CC(=N3)C4=CC(=C(C=C4)OC)CO)N5CCOCC5C,1.26514906,0.5315866064100149,train
152,XMD13-2,ACH-000024,C1CC1C(=O)NC2=NNC3=C2C=CC(=C3)C4=CC(=CC=C4)C(=O)NC5CC5,1.91528965,0.5477364028151299,train
153,SNX-2112,ACH-000555,CC1(CC2=C(C(=O)C1)C(=NN2C3=CC(=C(C=C3)C(=O)N)NC4CCC(CC4)O)C(F)(F)F)C,3.72395053,0.5920375806569238,train
154,UNC0638,ACH-000663,CC(C)N1CCC(CC1)NC2=NC(=NC3=CC(=C(C=C32)OC)OCCCN4CCCC4)C5CCCCC5,2.17041105,0.554048272359053,train
155,CI-1040,ACH-000934,C1CC1CONC(=O)C2=C(C(=C(C=C2)F)F)NC3=C(C=C(C=C3)I)Cl,2.3617585,0.5587710335136936,train
156,CHIR-99021,ACH-000277,CC1=CN=C(N1)C2=CN=C(N=C2C3=C(C=C(C=C3)Cl)Cl)NCCNC4=NC=C(C=C4)C#N,4.50771512,0.6108226521743155,train
157,UNC1215,ACH-000665,C1CCN(C1)C2CCN(CC2)C(=O)C3=CC(=C(C=C3)C(=O)N4CCC(CC4)N5CCCC5)NC6=CC=CC=C6,2.65663342,0.5660279535606852,train
158,STF-62247,ACH-000669,CC1=CC(=CC=C1)NC2=NC(=CS2)C3=CC=NC=C3,5.37039777,0.6311235261220679,train
159,Doramapimod,ACH-000647,CC1=CC=C(C=C1)N2C(=CC(=N2)C(C)(C)C)NC(=O)NC3=CC=C(C4=CC=CC=C43)OCCN5CCOCC5,5.5090491,0.6343455115526168,train
160,Mitomycin-C,ACH-001341,CC1=C(C(=O)C2=C(C1=O)N3CC4C(C3(C2COC(=O)N)OC)N4)N,-1.74055576,0.4565956299028159,train
161,BMS-509744,ACH-000301,CC1=CC(=C(C=C1SC2=CN=C(S2)NC(=O)C3=CC=C(C=C3)CNC(C)C(C)(C)C)C(=O)N4CCN(CC4)C(=O)C)OC,2.37124471,0.5590048991382637,train
162,BMS-345541,ACH-000102,CC1=CC2=C(C=C1)N=C(C3=NC=C(N23)C)NCCN.Cl,5.39317358,0.63165360352468,train
163,CUDC-101,ACH-000332,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC=CC(=C3)C#C)OCCCCCCC(=O)NO,1.57919359,0.5393979964383285,train
164,QL-XII-47,ACH-000725,CN1C=C(C=N1)C2=CC3=C4C(=CN=C3C=C2)C=CC(=O)N4C5=CC6=C(CCN6C(=O)C=C)C=C5,-1.19028855,0.47027786956909184,train
165,Axitinib,ACH-000570,CNC(=O)C1=CC=CC=C1SC2=CC3=C(C=C2)C(=NN3)C=CC4=CC=CC=N4,2.07772082,0.5517569619412427,train
166,AS605240,ACH-000696,C1=CC2=NC=CN=C2C=C1C=C3C(=O)NC(=O)S3,2.97668629,0.5738724951222148,train
167,SB-505124,ACH-000363,CC1=NC(=CC=C1)C2=C(N=C(N2)C(C)(C)C)C3=CC4=C(C=C3)OCO4,4.95900336,0.6214954123652953,train
168,Camptothecin,ACH-000040,CCC1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O,-4.04602556,0.4002070303505701,train
169,Trametinib,ACH-000998,CC1=C2C(=C(N(C1=O)C)NC3=C(C=C(C=C3)I)F)C(=O)N(C(=O)N2C4=CC=CC(=C4)NC(=O)C)C5CC5,0.8481135,0.5211901373625928,train
170,CUDC-101,ACH-000482,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC=CC(=C3)C#C)OCCCCCCC(=O)NO,1.05419178,0.5263304144117555,train
171,Selumetinib,ACH-000770,CN1C=NC2=C1C=C(C(=C2F)NC3=C(C=C(C=C3)Br)Cl)C(=O)NOCCO,1.44741091,0.5361222314128452,train
172,Avagacestat,ACH-000565,C1=CC(=CC=C1S(=O)(=O)N(CC2=C(C=C(C=C2)C3=NOC=N3)F)C(CCC(F)(F)F)C(=O)N)Cl,2.80222516,0.5696007758567267,train
173,Veliparib,ACH-000821,CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,3.70380571,0.5915509346017165,train
174,RO-3306,ACH-000456,C1=CC2=C(C=CC(=C2)C=C3C(=O)NC(=NCC4=CC=CS4)S3)N=C1,3.23793947,0.5802485868166286,train
175,JNK-9L,ACH-000055,C1COCCN1C2=CC(=CC(=C2)C3=NC(=NC=C3)NC4=CC=C(C=C4)N5C=NC(=N5)N6CCOCC6)F,-0.06234442,0.49844139454835446,train
176,JQ1,ACH-000589,CC1=C(SC2=C1C(=NC(C3=NN=C(N32)C)CC(=O)OC(C)(C)C)C4=CC=C(C=C4)Cl)C,-1.28713116,0.46786607249731077,train
177,Pictilisib,ACH-000822,CS(=O)(=O)N1CCN(CC1)CC2=CC3=C(S2)C(=NC(=N3)C4=C5C=NNC5=CC=C4)N6CCOCC6,1.13920439,0.5284493487489315,train
178,GSK269962A,ACH-000693,CCN1C2=CC(=NC=C2N=C1C3=NON=C3N)OC4=CC=CC(=C4)NC(=O)C5=CC=C(C=C5)OCCN6CCOCC6,1.36881012,0.5341669225249441,train
179,AZD7762,ACH-000120,C1CC(CNC1)NC(=O)C2=C(C=C(S2)C3=CC(=CC=C3)F)NC(=O)N,-2.06503007,0.4485569278073216,train
180,ZG-10,ACH-000555,CN(C)CC=CC(=O)NC1=CC=C(C=C1)C(=O)NC2=CC=CC(=C2)NC3=NC=CC(=N3)C4=CN=CC=C4,1.64715804,0.5410860997167526,train
181,WZ-1-84,ACH-000655,CCC(=O)N(C)C1=CC=C(C=C1)NC2=NC3=C(C(=N2)NC4CCCN(C4)C(=O)C=C)NC=N3,2.42911768,0.560431083469245,train
182,PLX-4720,ACH-000403,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)Cl)F,5.10937068,0.6250261193784621,train
183,BMS-754807,ACH-000009,CC1(CCCN1C2=NN3C=CC=C3C(=N2)NC4=NNC(=C4)C5CC5)C(=O)NC6=CN=C(C=C6)F,-0.87646019,0.4781025111780776,train
184,Tanespimycin,ACH-000147,CC1CC(C(C(C=C(C(C(C=CC=C(C(=O)NC2=CC(=O)C(=C(C1)C2=O)NCC=C)C)OC)OC(=O)N)C)C)O)OC,2.54797365,0.5633569415498547,train
185,Nilotinib,ACH-000389,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)N3C=C(N=C3)C)NC4=NC=CC(=N4)C5=CN=CC=C5,1.99783617,0.5497804383565953,train
186,Temsirolimus,ACH-000257,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)OC(=O)C(C)(CO)CO)C)C)O)OC)C)C)C)OC,-0.12408121,0.4968980095488145,train
187,Dacinostat,ACH-000496,C1=CC=C2C(=C1)C(=CN2)CCN(CCO)CC3=CC=C(C=C3)C=CC(=O)NO,-1.78229173,0.4555602825149044,train
188,JQ1,ACH-000680,CC1=C(SC2=C1C(=NC(C3=NN=C(N32)C)CC(=O)OC(C)(C)C)C4=CC=C(C=C4)Cl)C,0.79591621,0.5198874077524173,train
189,Pevonedistat,ACH-000343,C1CC2=CC=CC=C2C1NC3=C4C=CN(C4=NC=N3)C5CC(C(C5)O)COS(=O)(=O)N,2.23743377,0.5557036557234796,train
190,BMS-536924,ACH-001016,CC1=CC(=CC2=C1N=C(N2)C3=C(C=CNC3=O)NCC(C4=CC(=CC=C4)Cl)O)N5CCOCC5,1.16063117,0.528983251289614,train
191,WZ-1-84,ACH-000998,CCC(=O)N(C)C1=CC=C(C=C1)NC2=NC3=C(C(=N2)NC4CCCN(C4)C(=O)C=C)NC=N3,5.4261227,0.6324198888000713,train
192,HG-5-113-01,ACH-001306,CC(C)S(=O)(=O)C1=CC=CC=C1NC2=CC(=NC3=C2C=CN3)NC4=NC=C(C=C4)C(=O)NC,2.39309038,0.5595433655250437,train
193,GSK429286A,ACH-000287,CC1=C(C(CC(=O)N1)C2=CC=C(C=C2)C(F)(F)F)C(=O)NC3=C(C=C4C(=C3)C=NN4)F,3.53898437,0.5875626194227832,train
194,TPCA-1,ACH-000890,C1=CC(=CC=C1C2=CC(=C(S2)NC(=O)N)C(=O)N)F,2.27705651,0.5566817125447464,train
195,CUDC-101,ACH-001336,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC=CC(=C3)C#C)OCCCCCCC(=O)NO,-1.83750374,0.4541912254117216,train
196,KIN001-244,ACH-000361,C1=CC=C(C=C1)C(COC2=CC3=C(C=C2)NC(=O)N3)NC(=O)C4=CC=CN(C4=O)CC5=CC(=C(C=C5)F)F,3.10054722,0.5768986180953136,train
197,FH535,ACH-000514,CC1=C(C=CC(=C1)[N+](=O)[O-])NS(=O)(=O)C2=C(C=CC(=C2)Cl)Cl,3.40004586,0.5841916369292067,train
198,BX-912,ACH-001630,C1CCN(C1)C(=O)NC2=CC=CC(=C2)NC3=NC=C(C(=N3)NCCC4=CN=CN4)Br,2.51242303,0.5624822503391472,train
199,Omipalisib,ACH-000002,COC1=C(C=C(C=N1)C2=CC3=C(C=CN=C3C=C2)C4=CN=NC=C4)NS(=O)(=O)C5=C(C=C(C=C5)F)F,-5.4581376,0.36683619292617925,train
200,Lapatinib,ACH-001498,CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl,2.65800362,0.5660616108913167,train
201,WZ3105,ACH-000363,CC(C)N1C=NC2=C(N=C(N=C21)NC3CCC(CC3)N(C)C)NC4=CC(=CC=C4)NC(=O)C=C,1.7354062,0.5432765983900073,train
202,BMS-345541,ACH-000060,CC1=CC2=C(C=C1)N=C(C3=NC=C(N23)C)NCCN.Cl,3.43788439,0.5851104855395317,train
203,VX-702,ACH-002051,C1=CC(=C(C(=C1)F)N(C2=NC(=C(C=C2)C(=O)N)C3=C(C=C(C=C3)F)F)C(=O)N)F,3.46188103,0.5856928996363128,train
204,GW-2580,ACH-000601,COC1=CC=C(C=C1)COC2=C(C=C(C=C2)CC3=CN=C(N=C3N)N)OC,5.65091517,0.6376297986267663,train
205,Ruxolitinib,ACH-000293,C1CCC(C1)C(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,4.90046054,0.6201172814285637,train
206,Pazopanib,ACH-000677,CC1=C(C=C(C=C1)NC2=NC=CC(=N2)N(C)C3=CC4=NN(C(=C4C=C3)C)C)S(=O)(=O)N,4.95044045,0.6212939584965088,train
207,STF-62247,ACH-000399,CC1=CC(=CC=C1)NC2=NC(=CS2)C3=CC=NC=C3,4.80878542,0.6179553081976147,train
208,Vismodegib,ACH-000738,CS(=O)(=O)C1=CC(=C(C=C1)C(=O)NC2=CC(=C(C=C2)Cl)C3=CC=CC=N3)Cl,4.24490557,0.6045572998011454,train
209,Doxorubicin,ACH-000018,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O,-1.23476137,0.46917012607070946,train
210,CAY10603,ACH-000030,CC(C)(C)OC(=O)NC1=CC=C(C=C1)C2=CC(=NO2)C(=O)NCCCCCCC(=O)NO,0.47995927,0.511996678866955,train
211,PF-562271,ACH-000271,CN(C1=C(C=CC=N1)CNC2=NC(=NC=C2C(F)(F)F)NC3=CC4=C(C=C3)NC(=O)C4)S(=O)(=O)C,0.45942203,0.5114835309770296,train
212,Mitomycin-C,ACH-000136,CC1=C(C(=O)C2=C(C1=O)N3CC4C(C3(C2COC(=O)N)OC)N4)N,-2.34762842,0.4415773667826605,train
213,Luminespib,ACH-001398,CCNC(=O)C1=NOC(=C1C2=CC=C(C=C2)CN3CCOCC3)C4=CC(=C(C=C4O)O)C(C)C,-0.51702418,0.4870772740597534,train
214,Vorinostat,ACH-000232,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,0.96494709,0.5241049762394177,train
215,JNK Inhibitor VIII,ACH-000139,CCOC1=C(C(=CC(=N1)NC(=O)CC2=C(C=CC(=C2)OC)OC)N)C#N,2.85295908,0.5708441052847768,train
216,Docetaxel,ACH-000670,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,-5.98751091,0.35462947642116455,train
217,Amuvatinib,ACH-000998,C1CN(CCN1C2=NC=NC3=C2OC4=CC=CC=C43)C(=S)NCC5=CC6=C(C=C5)OCO6,3.26614689,0.58093545126719,train
218,QL-X-138,ACH-001820,CC1=C(C=C(C=C1)N2C(=O)C=CC3=CN=C4C=CC(=CC4=C32)C5=CNN=C5)NC(=O)C=C,1.77199599,0.5441843456172176,train
219,VX-702,ACH-000174,C1=CC(=C(C(=C1)F)N(C2=NC(=C(C=C2)C(=O)N)C3=C(C=C(C=C3)F)F)C(=O)N)F,3.09312013,0.5767173224327725,train
220,SB-505124,ACH-000062,CC1=NC(=CC=C1)C2=C(N=C(N2)C(C)(C)C)C3=CC4=C(C=C3)OCO4,3.47681777,0.5860553032262422,train
221,PD173074,ACH-000910,CCN(CC)CCCCNC1=NC2=NC(=C(C=C2C=N1)C3=CC(=CC(=C3)OC)OC)NC(=O)NC(C)(C)C,2.10434954,0.5524154555405846,train
222,Cyclopamine,ACH-000008,CC1CC2C(C(C3(O2)CCC4C5CC=C6CC(CCC6(C5CC4=C3C)C)O)C)NC1,5.78406366,0.6407006287947751,train
223,PD173074,ACH-000178,CCN(CC)CCCCNC1=NC2=NC(=C(C=C2C=N1)C3=CC(=CC(=C3)OC)OC)NC(=O)NC(C)(C)C,3.23738224,0.5802350148529064,train
224,Y-39983,ACH-000004,CC(C1=CC=C(C=C1)C(=O)NC2=C3C=CNC3=NC=C2)N.Cl,3.85424896,0.5951808527044155,train
225,QL-XI-92,ACH-000273,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)NC(=O)C=C)C(F)(F)F)NC(=O)C3=CC=NO3,1.89256325,0.5471733607849224,train
226,Serdemetan,ACH-002059,C1=CC=C2C(=C1)C(=CN2)CCNC3=CC=C(C=C3)NC4=CC=NC=C4,2.59432985,0.5644969018518987,train
227,Y-39983,ACH-000950,CC(C1=CC=C(C=C1)C(=O)NC2=C3C=CNC3=NC=C2)N.Cl,5.63650897,0.6372968658415503,train
228,RO-3306,ACH-000910,C1=CC2=C(C=CC(=C2)C=C3C(=O)NC(=NCC4=CC=CS4)S3)N=C1,3.98408902,0.5983053217656527,train
229,NVP-BHG712,ACH-000258,CC1=C(C=C(C=C1)C(=O)NC2=CC=CC(=C2)C(F)(F)F)NC3=C4C=NN(C4=NC(=N3)C5=CN=CC=C5)C,-0.58245921,0.4854426351115963,train
230,AKT inhibitor VIII,ACH-000677,C1CN(CCC1N2C3=CC=CC=C3NC2=O)CC4=CC=C(C=C4)C5=C(N=C6C=C7C(=NC=N7)C=C6N5)C8=CC=CC=C8,3.8383036,0.594796605999999,train
231,Veliparib,ACH-000360,CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,4.39430998,0.608123440611407,train
232,PI-103,ACH-000483,C1COCCN1C2=NC(=NC3=C2OC4=C3C=CC=N4)C5=CC(=CC=C5)O,-0.70639891,0.4823473671841991,train
233,Avagacestat,ACH-000863,C1=CC(=CC=C1S(=O)(=O)N(CC2=C(C=C(C=C2)C3=NOC=N3)F)C(CCC(F)(F)F)C(=O)N)Cl,5.1806008,0.6266940363624133,train
234,Amuvatinib,ACH-000168,C1CN(CCN1C2=NC=NC3=C2OC4=CC=CC=C43)C(=S)NCC5=CC6=C(C=C5)OCO6,3.88753432,0.595982577446008,train
235,PI-103,ACH-000970,C1COCCN1C2=NC(=NC3=C2OC4=C3C=CC=N4)C5=CC(=CC=C5)O,1.17836232,0.5294250177534493,train
236,AICA Ribonucleotide,ACH-000691,C1=NC(=C(N1C2C(C(C(O2)COP(=O)(O)O)O)O)N)C(=O)N,5.49695005,0.6340648269451977,train
237,CCT007093,ACH-001626,C1CC(=CC2=CC=CS2)C(=O)C1=CC3=CC=CS3,3.28047738,0.5812842857428937,train
238,Linifanib,ACH-000888,CC1=CC(=C(C=C1)F)NC(=O)NC2=CC=C(C=C2)C3=C4C(=CC=C3)NN=C4N,3.67768627,0.5909196902146451,train
239,PF-562271,ACH-000227,CN(C1=C(C=CC=N1)CNC2=NC(=NC=C2C(F)(F)F)NC3=CC4=C(C=C3)NC(=O)C4)S(=O)(=O)C,2.71060647,0.5673532737049004,train
240,AR-42,ACH-000072,CC(C)C(C1=CC=CC=C1)C(=O)NC2=CC=C(C=C2)C(=O)NO,-0.96321727,0.4759381689292081,train
241,AR-42,ACH-000668,CC(C)C(C1=CC=CC=C1)C(=O)NC2=CC=C(C=C2)C(=O)NO,-0.25173037,0.49370707305592554,train
242,Dacinostat,ACH-000556,C1=CC=C2C(=C1)C(=CN2)CCN(CCO)CC3=CC=C(C=C3)C=CC(=O)NO,1.05020047,0.526230907331148,train
243,Shikonin,ACH-000320,CC(=CCC(C1=CC(=O)C2=C(C=CC(=C2C1=O)O)O)O)C,3.03939059,0.5754051689978884,train
244,AR-42,ACH-000930,CC(C)C(C1=CC=CC=C1)C(=O)NC2=CC=C(C=C2)C(=O)NO,-0.2325553,0.49418637950766736,train
245,Pelitinib,ACH-000221,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=CC(=C(C=C3)F)Cl)C#N)NC(=O)C=CCN(C)C,2.61558565,0.5650193829318085,train
246,Y-39983,ACH-000876,CC(C1=CC=C(C=C1)C(=O)NC2=C3C=CNC3=NC=C2)N.Cl,6.33923988,0.653378681337979,train
247,FTI-277,ACH-000048,COC(=O)C(CCSC)NC(=O)C1=C(C=C(C=C1)NCC(CS)N)C2=CC=CC=C2,1.00572574,0.5251219716697152,train
248,Pictilisib,ACH-000102,CS(=O)(=O)N1CCN(CC1)CC2=CC3=C(S2)C(=NC(=N3)C4=C5C=NNC5=CC=C4)N6CCOCC6,-0.21584563,0.49460406874241863,train
249,QL-X-138,ACH-001650,CC1=C(C=C(C=C1)N2C(=O)C=CC3=CN=C4C=CC(=CC4=C32)C5=CNN=C5)NC(=O)C=C,1.24018578,0.5309649663368426,train
250,Axitinib,ACH-000697,CNC(=O)C1=CC=CC=C1SC2=CC3=C(C=C2)C(=NN3)C=CC4=CC=CC=N4,2.13591681,0.5531958347914364,train
251,Phenformin,ACH-000849,C1=CC=C(C=C1)CCN=C(N)N=C(N)N,4.14185342,0.6020910194656507,train
252,JQ1,ACH-000951,CC1=C(SC2=C1C(=NC(C3=NN=C(N32)C)CC(=O)OC(C)(C)C)C4=CC=C(C=C4)Cl)C,2.68110617,0.5666290055256421,train
253,BMS-536924,ACH-001021,CC1=CC(=CC2=C1N=C(N2)C3=C(C=CNC3=O)NCC(C4=CC(=CC=C4)Cl)O)N5CCOCC5,2.47803106,0.5616356967425049,train
254,Shikonin,ACH-000157,CC(=CCC(C1=CC(=O)C2=C(C=CC(=C2C1=O)O)O)O)C,-1.4465547,0.4638990621833823,train
255,Bosutinib,ACH-000431,CN1CCN(CC1)CCCOC2=C(C=C3C(=C2)N=CC(=C3NC4=CC(=C(C=C4Cl)Cl)OC)C#N)OC,3.39276145,0.584014679193063,train
256,Daporinad,ACH-000518,C1CN(CCC1CCCCNC(=O)C=CC2=CN=CC=C2)C(=O)C3=CC=CC=C3,-3.40157064,0.4157713248457361,train
257,Pazopanib,ACH-000305,CC1=C(C=C(C=C1)NC2=NC=CC(=N2)N(C)C3=CC4=NN(C(=C4C=C3)C)C)S(=O)(=O)N,4.00207809,0.5987375874336656,train
258,KIN001-266,ACH-001398,CCN1CCC(CC1)N2C=C(N=N2)CNC3=CC4=C(C(=CN=C4C(=C3)Cl)C#N)NC5=CC(=C(C=C5)F)Cl,3.15029177,0.5781123491259212,train
259,KU-55933,ACH-000881,C1COCCN1C2=CC(=O)C=C(O2)C3=C4C(=CC=C3)SC5=CC=CC=C5S4,4.80562184,0.6178806175437854,train
260,CHIR-99021,ACH-000605,CC1=CN=C(N1)C2=CN=C(N=C2C3=C(C=C(C=C3)Cl)Cl)NCCNC4=NC=C(C=C4)C#N,4.15614467,0.6024333555459763,train
261,FH535,ACH-000819,CC1=C(C=CC(=C1)[N+](=O)[O-])NS(=O)(=O)C2=C(C=CC(=C2)Cl)Cl,0.80059119,0.5200040962657407,train
262,BMS-536924,ACH-000681,CC1=CC(=CC2=C1N=C(N2)C3=C(C=CNC3=O)NCC(C4=CC(=CC=C4)Cl)O)N5CCOCC5,0.69080891,0.5172633579901038,train
263,Temsirolimus,ACH-000475,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)OC(=O)C(C)(CO)CO)C)C)O)OC)C)C)C)OC,-1.99908719,0.4501885963505564,train
264,TW 37,ACH-000586,CC(C)C1=CC=CC=C1CC2=CC(=C(C(=C2O)O)O)C(=O)NC3=CC=C(C=C3)S(=O)(=O)C4=CC=CC=C4C(C)(C)C,-1.34755812,0.4663619347641629,train
265,Parthenolide,ACH-001190,CC1=CCCC2(C(O2)C3C(CC1)C(=C)C(=O)O3)C,4.35011141,0.6070696456054634,train
266,AKT inhibitor VIII,ACH-000738,C1CN(CCC1N2C3=CC=CC=C3NC2=O)CC4=CC=C(C=C4)C5=C(N=C6C=C7C(=NC=N7)C=C6N5)C8=CC=CC=C8,2.36743538,0.5589109900266112,train
267,Fedratinib,ACH-000890,CC1=CN=C(N=C1NC2=CC(=CC=C2)S(=O)(=O)NC(C)(C)C)NC3=CC=C(C=C3)OCCN4CCCC4,1.36297272,0.5340216660775681,train
268,XMD13-2,ACH-000060,C1CC1C(=O)NC2=NNC3=C2C=CC(=C3)C4=CC(=CC=C4)C(=O)NC5CC5,3.68324779,0.5910541240441414,train
269,Refametinib,ACH-000482,COC1=CC(=C(C(=C1NS(=O)(=O)C2(CC2)CC(CO)O)NC3=C(C=C(C=C3)I)F)F)F,2.11497884,0.5526782531017473,train
270,FH535,ACH-000349,CC1=C(C=CC(=C1)[N+](=O)[O-])NS(=O)(=O)C2=C(C=CC(=C2)Cl)Cl,0.22827653,0.5057066654393774,train
271,AR-42,ACH-000905,CC(C)C(C1=CC=CC=C1)C(=O)NC2=CC=C(C=C2)C(=O)NO,-1.93931048,0.4516686187258674,train
272,Doxorubicin,ACH-001638,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O,-0.31799196,0.49205087082795435,train
273,OSI-930,ACH-000008,C1=CC=C2C(=C1)C(=CC=N2)CNC3=C(SC=C3)C(=O)NC4=CC=C(C=C4)OC(F)(F)F,5.28270917,0.629079740599932,train
274,IPA-3,ACH-000666,C1=CC=C2C(=C1)C=CC(=C2SSC3=C(C=CC4=CC=CC=C43)O)O,4.06478892,0.6002432834495199,train
275,Lenalidomide,ACH-000486,C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3N,4.16971662,0.6027583685682696,train
276,AZD7762,ACH-000305,C1CC(CNC1)NC(=O)C2=C(C=C(S2)C3=CC(=CC=C3)F)NC(=O)N,0.6739765,0.516843037270924,train
277,AZD7762,ACH-000677,C1CC(CNC1)NC(=O)C2=C(C=C(S2)C3=CC(=CC=C3)F)NC(=O)N,0.2777783,0.5069440110012982,train
278,Axitinib,ACH-001151,CNC(=O)C1=CC=CC=C1SC2=CC3=C(C=C2)C(=NN3)C=CC4=CC=CC=N4,2.44767318,0.5608881432742103,train
279,Y-39983,ACH-000305,CC(C1=CC=C(C=C1)C(=O)NC2=C3C=CNC3=NC=C2)N.Cl,3.81497787,0.5942343000937335,train
280,VX-11e,ACH-000631,CC1=CN=C(N=C1C2=CNC(=C2)C(=O)NC(CO)C3=CC(=CC=C3)Cl)NC4=C(C=C(C=C4)F)Cl,2.50229657,0.5622330264934446,train
281,Serdemetan,ACH-000124,C1=CC=C2C(=C1)C(=CN2)CCNC3=CC=C(C=C3)NC4=CC=NC=C4,3.04151444,0.5754570568084507,train
282,CUDC-101,ACH-000348,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC=CC(=C3)C#C)OCCCCCCC(=O)NO,-1.2612901,0.4685094837463218,train
283,Lenalidomide,ACH-000858,C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3N,3.86410949,0.5954184105962164,train
284,Belinostat,ACH-000532,C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC(=C2)C=CC(=O)NO,-1.34417823,0.46644605052857746,train
285,Olaparib,ACH-000997,C1CC1C(=O)N2CCN(CC2)C(=O)C3=C(C=CC(=C3)CC4=NNC(=O)C5=CC=CC=C54)F,4.31325283,0.6061900893307951,train
286,KIN001-260,ACH-000568,C1CC1COC2=CC=CC(=O)C2=C3C=C(C(=C(N3)N)C#N)C4CCNCC4,5.74647149,0.6398347875669679,train
287,NSC-87877,ACH-000277,C1=CC2=C(C=C(C(=C2N=C1)O)N=NC3=CC4=C(C=C3)C=C(C=C4)S(=O)(=O)O)S(=O)(=O)O,6.49025922,0.6567909228631901,train
288,VX-702,ACH-000880,C1=CC(=C(C(=C1)F)N(C2=NC(=C(C=C2)C(=O)N)C3=C(C=C(C=C3)F)F)C(=O)N)F,2.91894972,0.5724599900287382,train
289,QS11,ACH-002170,C1CC2=C(C1)C=C(C=C2)OC3=NC(=C4C(=N3)N(C=N4)CC5=CC=C(C=C5)C6=CC=CC=C6)NC(CC7=CC=CC=C7)CO,4.34520951,0.6069527114641361,train
